primary_account_number,tier_coeff,amount_difference,total_payroll,total_credit_amount,total_debit_amount,avg_spend,transaction_count,credit_debit_ratio,financial_score,standing,cluster,predicted_standing
2255923258024554,0.75,-99.26,0.0,99.26,0.0,0.0098223573253618,0.0,0.016293258963672567,0.0029293064674241922,medium,0,low
2255963838460746,0.75,-209.58,0.0,209.58,0.0,0.020963653440248843,0.0,0.03440198683867113,0.006168173030682339,medium,0,low
2256168787321498,0.5,-332.92,0.0,332.92,0.0,0.03341984871590301,0.0,0.05464791229282562,0.006526194408128692,medium,0,low
2256204245797274,0.75,1631.14,0.02585376678131588,0.0,1631.14,0.1645280198749735,0.0,0.0,-0.005552987710527595,low,0,low
2256430813222573,0.75,-28.45,0.0,28.45,0.0,0.0026712045163049514,0.0,0.004669990101919046,0.0008504074342089139,low,0,low
2256657437489697,0.5,7084.43,0.1414052717503289,1836.9700000000003,8921.400000000001,0.12051974312449577,0.4,3.379512553039718e-05,0.06872500466891232,high,1,medium
2256693706756441,0.5,1434.9,0.022743338986543248,0.0,1434.9,0.14470960118765086,0.0,0.0,-0.003255395736737475,low,0,low
2256706562729805,0.5,128.63999999999987,0.04764863451205401,2877.5600000000004,3006.2,0.08468446892587715,0.30000000000000004,0.00015707091168282438,0.04162784823006802,medium,1,medium
2257584374027802,0.75,-345.56,0.0,345.56,0.0,0.034696371403468027,0.0,0.056722733905769616,0.010160387273538062,medium,0,low
2257658575790333,0.75,-574.25,0.0,574.25,0.0,0.057791938920813184,0.0,0.09426157525578249,0.01687445901349007,medium,0,low
2257875080571178,0.75,-300.23,0.0,300.23,0.0,0.030118462113331787,0.0,0.0492819377258051,0.008829551329806264,medium,0,low
2258618382559148,0.75,-112.5,0.0,112.5,0.0,0.01115947444429857,0.0,0.0184665689443196,0.0033180174291495175,medium,0,low
2258674163712067,0.75,-508.62,0.0,508.62,0.0,0.0511639180359325,0.0,0.0834885893018652,0.014947638740224733,medium,0,low
2258704280489198,0.5,-240.26,0.0,240.26,0.0,0.02406204869772468,0.0,0.039438025373886465,0.004712601371196736,medium,0,low
2258730451945585,0.5,-1226.67,0.0,1226.67,0.0,0.12368030378008263,0.0,0.20135454335047578,0.024019166313567233,medium,0,low
2258742615471218,0.75,2024.4,0.03208698546543881,0.0,2024.4,0.20424363001040205,0.0,0.0,-0.006895438566102467,low,0,low
2258964652809247,0.75,-888.29,0.0,888.29,0.0,0.08950706430079076,0.0,0.14581038691155251,0.026094307232540005,medium,0,low
2259368998094028,0.5,7846.460000000001,0.10705583997717583,1385.77,9232.23,0.15298651196812155,0.30000000000000004,2.463605645258824e-05,0.04858914180606758,medium,1,medium
2259653851940569,0.5,-652.15,0.0,652.15,0.0,0.06565911592724628,0.0,0.1070486483292269,0.012774341453021722,medium,0,low
2259711038471567,0.75,-58.92,0.0,58.92,0.0,0.0057483917228006755,0.0,0.00967155770843832,0.001744971105188571,low,0,low
2259837354396276,0.75,-71.09,0.0,71.09,0.0,0.006977448772457812,0.0,0.011669230100014938,0.0021022681145690253,low,0,low
2259912165585233,1.0,-3283.96,0.0,3306.2299999999996,22.27,0.030356892019805196,0.5,0.023322245806533082,0.1289609845399794,high,1,medium
2260082547807742,0.75,2766.12,0.05764879301326655,870.9999999999999,3637.12,0.07567773188310661,0.25000000000000006,3.929839599818312e-05,0.05634082041384908,high,0,low
2260389554656536,0.75,1818.83,0.0288286760393717,0.0,1818.83,0.18348296791524857,0.0,0.0,-0.006193695133308572,low,0,low
2260424142656266,0.5,-210.45,0.0,210.45,0.0,0.021051515365737888,0.0,0.034544794971840535,0.004129143477489186,medium,0,low
2260438427978815,0.75,4639.61,0.06752151653960153,357.82,4997.43,0.10796412809662792,0.2,1.1750725638350778e-05,0.04712973239766694,medium,0,low
2260943533448579,0.75,-2306.72,0.0,2306.7200000000003,0.0,0.038624237099277245,0.25000000000000006,0.37864181257991925,0.12917259004803602,high,0,low
2261184913599280,0.75,-504.28,0.0,504.28,0.0,0.05072561831567679,0.0,0.08277619010881322,0.014820221400807215,medium,0,low
2261465183163323,0.5,-257.73,0.0,257.73,0.0,0.025826356557832338,0.0,0.042305678346839924,0.005054533924134371,medium,0,low
2261917395932952,0.5,-567.04,0.0,567.04,0.0,0.05706379583716257,0.0,0.09307807337055099,0.01110852121372452,medium,0,low
2262031579970652,0.75,2294.7,0.03637127324024029,0.0,2294.7,0.23154142134337852,0.0,0.0,-0.007818147375190314,low,0,low
2262039831354904,0.5,-1033.9,0.0,1033.9,0.0,0.10421232288752666,0.0,0.16971187228028478,0.02024616469766638,medium,0,low
2262042247042840,0.5,-174.9,0.0,174.9,0.0,0.01746129530696129,0.0,0.028709359185435542,0.0034333391124672665,medium,0,low
2262094207937410,0.5,-1203.77,0.0,1203.77,0.0,0.12136761631606056,0.0,0.19759557064980984,0.023570954781668447,medium,0,low
2262330080563083,0.75,3270.0,0.051829896498708214,0.0,3270.0,0.3300376695381695,0.0,0.0,-0.01114747738445181,low,0,low
2262710947775204,0.5,4630.91,0.10820750978744988,2196.0099999999998,6826.92,0.11370204203233725,0.35000000000000003,5.279339348819459e-05,0.057009131120210096,high,1,medium
2262734497992514,0.75,1308.79,0.020744480195273494,0.0,1308.79,0.13197366162049706,0.0,0.0,-0.004452598570277988,low,0,low
2262762467197889,0.5,1373.7,0.02177331156583348,0.0,1373.7,0.13852896918773164,0.0,0.0,-0.003116118935365724,low,0,low
2262884583160490,0.5,-151.97,0.0,151.97,0.0,0.015145578121370648,0.0,0.02494546206638444,0.0029845404038891334,medium,0,low
2263193841531180,0.5,1610.18,0.025521548239844035,0.0,1610.18,0.16241125440572013,0.0,0.0,-0.0036542917783133014,low,0,low
2263283096520747,1.0,25145.12,0.4584108668431313,3776.48,28921.6,0.2999982556148545,0.5,2.143302877698688e-05,0.2554504077422436,high,2,high
2263326831901308,0.75,2049.45,0.03248403100283717,0.0,2049.45,0.20677344752017288,0.0,0.0,-0.00698095042576821,low,0,low
2263333538495162,0.75,291.34,0.0,0.0,291.34,0.02922065462184025,0.0,0.0,-0.002191549096638019,low,0,low
2263368750926320,0.5,226.0,0.003582127403274635,0.0,226.0,0.022621921045455923,0.0,0.0,-0.000504223756699735,low,0,low
2263821462922227,0.75,-467.75,0.0,467.75,0.0,0.04703642735232633,0.0,0.07677988998849328,0.013747743195986512,medium,0,low
2264209494079290,1.0,25109.67,0.4239257580320489,2086.3799999999997,27196.05,0.22727906920738594,0.6,1.2592306923499923e-05,0.27564988608255553,high,2,high
2264225831323704,1.0,19615.39,0.3109793789922493,2135.62,21751.010000000002,0.2008253466506428,0.55,1.611603769291219e-05,0.22626508279353086,high,2,high
2264253968527681,0.5,24.82,0.0,0.0,24.82,0.002304608206505822,0.0,0.0,-0.00011523041032529111,low,0,low
2264300910939116,0.5,6336.360000000001,0.14093927818547813,2555.64,8892.0,0.16495593197842262,0.30000000000000004,4.7172085167470985e-05,0.05392365289631267,high,1,medium
2264338723414299,0.75,-168.64,0.0,168.64,0.0,0.016829093406315956,0.0,0.02768179721573384,0.004966222368066417,medium,0,low
2264359345716150,0.75,-880.26,0.0,880.26,0.0,0.08869610882759875,0.0,0.14449228425712687,0.025858555795783635,medium,0,low
2264375758441987,1.0,21680.300000000003,0.3965446735667528,3338.1,25018.4,0.2601383205610677,0.5,2.1900606478007114e-05,0.2377833738742001,high,2,high
2264670462268175,0.5,-1102.82,0.0,1102.82,0.0,0.11117260323776246,0.0,0.1810249027837737,0.02159510525567793,medium,0,low
2264789856257535,1.0,9185.55,0.12942733511911367,2785.9100000000003,11971.460000000001,0.1239944690749587,0.55,3.8195955337996566e-05,0.17041157917079533,high,1,medium
2264992711083795,0.5,-33.54,0.0,33.54,0.0,0.003185247275775356,0.0,0.005505499754599817,0.0006665625994012047,low,0,low
2265059982267314,0.5,3514.0,0.05569732608454455,0.0,3514.0,0.35467940496268396,0.0,0.0,-0.007986938183338904,low,0,low
2265147541022526,0.5,-88.84,0.0,88.84,0.0,0.008770034033872288,0.0,0.014582844311229809,0.0017489249449908568,low,0,low
2265208814743501,0.75,1891.37,0.06844082357230033,2426.63,4318.0,0.11332219069067553,0.25000000000000006,9.222614328904176e-05,0.05636230276816821,high,1,medium
2265296151436979,0.5,1300.29,0.02060975416461936,0.0,1300.29,0.13111524050939719,0.0,0.0,-0.0029490550466614715,low,0,low
2265393132155131,0.75,189.97,0.0,0.0,189.97,0.01898322544158192,0.0,0.0,-0.0014237419081186442,low,0,low
2265394807207843,0.75,-1018.94,0.0,1018.94,0.0,0.10270150173199084,0.0,0.16725622897888903,0.029930038890350716,medium,0,low
2265507429828031,0.75,-201.4,0.0,201.4,0.0,0.02013754935921389,0.0,0.03305926209231971,0.005928017768830894,medium,0,low
2265659773961031,0.75,652.69,0.0,0.0,652.69,0.06571365091548088,0.0,0.0,-0.004928523818661067,low,0,low
2266312842092748,0.75,-6.55,0.0,6.55,0.0,0.0004595077712358234,0.0,0.0010751646807581634,0.00020744897032789998,low,0,low
2266339534811051,0.75,-507.2,0.0,507.2,0.0,0.05102051121501934,0.0,0.08325550016496801,0.01490594919599135,medium,0,low
2266748223286427,0.5,-21.36,0.0,21.36,0.0,0.0019551803189286907,0.0,0.0035061858902281483,0.00042816886758778773,low,0,low
2266843210954960,0.75,-862.21,0.0,862.21,0.0,0.0868732263504984,0.0,0.1415294258620605,0.025328628842676226,medium,0,low
2266863872032384,0.75,-835.48,0.0,835.48,0.0,0.08417374443288662,0.0,0.13714176908089015,0.02454386721073379,medium,0,low
2266954899529971,1.0,20925.97,0.29178805217859916,261.84,21187.81,0.4330411335198296,0.2,2.0284444320188682e-06,0.10882231344385636,high,2,high
2266963259532780,0.75,1958.6499999999999,0.021852086668463014,2081.68,4040.33,0.07708129247922117,0.35000000000000003,8.455189474754592e-05,0.06559909999084816,high,1,medium
2267134936183244,0.5,-4368.9,0.018189123646795896,5516.469999999999,1147.57,0.06709863763520132,0.45,0.0007883834184867231,0.056196422269202226,high,1,medium
2267436939089413,0.5,-534.7,0.0,534.7,0.0,0.053797755986224875,0.0,0.08776955035135726,0.010475544753392345,medium,0,low
2267692105336513,0.5,-910.74,0.0,910.74,0.0,0.09177430594128401,0.0,0.1494954933364412,0.01783560870340198,medium,0,low
2267725961159536,0.5,-249.2,0.0,249.2,0.0,0.024964905725163855,0.0,0.040905502052661726,0.0048875800216410656,medium,0,low
2267848303485730,0.75,-7.16,0.0,7.16,0.0,0.0005211121097971097,0.0,0.001175294521256252,0.00022535785904787348,low,0,low
2267877629746798,0.75,-583.07,0.0,583.07,0.0,0.058682677061978016,0.0,0.09570935426101716,0.01713340392908051,medium,0,low
2267912251575387,0.75,3977.7,0.06304702730975892,0.0,3977.7,0.40150880134115674,0.0,0.0,-0.013563315431775042,low,0,low
2268016440373412,0.75,159.88,0.0,0.0,159.88,0.015944414708288307,0.0,0.0,-0.001195831103121623,low,0,low
2268636938058462,0.5,1763.98,0.0279592968886212,0.0,1763.98,0.17794362698068047,0.0,0.0,-0.004004304393525315,low,0,low
2269107406500426,0.5,-112.94,0.0,112.94,0.0,0.011203910360637857,0.0,0.01853879374730183,0.0022206235440633813,low,0,low
2269262189224007,0.5,-381.08,0.0,381.08,0.0,0.038283561740676035,0.0,0.06255324527378946,0.007468808704034617,medium,0,low
2269262735060012,0.75,566.8,0.0,0.0,566.8,0.05703955806461386,0.0,0.0,-0.00427796685484604,low,0,low
2269329668516128,1.0,4060.2599999999998,0.057442424434546925,1208.24,5268.5,0.09323953700083534,0.30000000000000004,3.763721586283281e-05,0.08579218601676676,high,1,medium
2269517642493279,0.5,-54.4,0.0,54.4,0.0,0.005291913673133439,0.0,0.008929612005075433,0.001074846117104643,low,0,low
2269574218842462,0.5,-50.69,0.0,50.69,0.0,0.004917238105818076,0.0,0.008320625598111649,0.0010022319344258435,low,0,low
2269808412411827,1.0,7515.65,0.13769792838915218,1171.85,8687.5,0.14204128212045886,0.30000000000000004,2.2139148240548793e-05,0.10899678846862955,high,1,medium
2269947174648877,1.0,1790.8100000000002,0.05392845255266203,2222.2200000000003,4013.0299999999997,0.06276825659721871,0.45,9.087410095633102e-05,0.12512539496399674,high,1,medium
2270110248193464,0.75,521.54,0.016715220871439666,2288.15,2809.69,0.05128147123279371,0.45,0.00013363038883673053,0.08494670197378165,high,1,medium
2270316307335991,0.5,-753.15,0.0,753.15,0.0,0.07585917854149204,0.0,0.12362752355923828,0.01475116960681114,medium,0,low
2270337902940373,0.75,2079.0,0.03295240208587596,0.0,2079.0,0.20975772326523193,0.0,0.0,-0.007081823697349957,low,0,low
2270384101959929,0.5,-995.62,0.0,995.62,0.0,0.10034639816600856,0.0,0.16342831442083094,0.019496927254824215,medium,0,low
2270392614293967,0.75,-625.04,0.018513258626428494,1793.06,1168.02,0.04251824685882796,0.30000000000000004,0.00025177150176160245,0.05797751046292175,high,1,medium
2270461735743844,0.75,4657.829999999999,0.07277488072783757,2265.2700000000004,6923.0999999999985,0.11579053010028378,0.35000000000000003,5.370198406210692e-05,0.07605619937995005,high,1,medium
2270488899210757,1.0,239.7299999999999,0.026086129558891124,1562.42,1802.1499999999999,0.06775608721558489,0.2,0.00014223275514754777,0.05239720645059767,high,1,medium
2270504871590519,1.0,6402.8,0.10148515636144617,0.0,6402.8,0.6464213938739031,0.0,0.0,-0.02912233466088416,low,1,medium
2270671657262843,0.5,7580.93,0.07738568100045966,596.3,8177.2300000000005,0.1263758903413919,0.30000000000000004,1.1968484961766682e-05,0.044725494930755116,medium,0,low
2270797228108916,0.5,-680.56,0.0,680.56,0.0,0.06852826225269898,0.0,0.11171207253996575,0.013330397768359911,medium,0,low
2271522047277901,0.5,-2045.06,0.0,2835.06,790.0,0.07301750169159454,0.2,0.0005883279219135578,0.02143737410370731,medium,0,low
2271729488983315,0.5,-223.68,0.0,223.68,0.0,0.02238762257748513,0.0,0.03671646347969252,0.004388088393079621,medium,0,low
2272166746762125,0.5,-1108.1000000000004,0.029974005801144378,4547.950000000001,3439.85,0.05741899462296558,0.65,0.00021696197736752605,0.08365704558065712,high,1,medium
2272179005312607,0.5,413.0,0.0065461000776655945,0.0,413.0,0.04150718548965351,0.0,0.0,-0.0009297917608911965,low,0,low
2272181883552312,0.75,-3221.58,0.019185145266361288,7099.7699999999995,3878.19,0.07370949009786,0.7,0.0003004255864269762,0.1308254846320264,high,1,medium
2272427607414648,0.75,-281.05,0.0,281.05,0.0,0.028181460123814624,0.0,0.04613359290489799,0.00826644889431595,medium,0,low
2272870019062465,0.5,-213.36,0.0,213.36,0.0,0.02134539835789091,0.0,0.03502246355520027,0.004186099615385495,medium,0,low
2272945637183446,0.75,-167.24,0.0,167.24,0.0,0.01668770639978186,0.0,0.027451991024426758,0.004925120000512381,medium,0,low
2273005684172732,0.5,4033.0,0.06392353901507347,0.0,4033.0,0.4070935880992537,0.0,0.0,-0.009168060077324833,low,0,low
2273067308303887,0.5,-80.13,0.0,80.13,0.0,0.007890404871792283,0.0,0.013153121506740707,0.0015784479824214918,low,0,low
2273156309307961,0.75,-537.68,0.0,537.68,0.0,0.054098708328704594,0.0,0.08825870924428234,0.01580080645531068,medium,0,low
2273221784151662,0.5,-634.21,0.0,634.21,0.0,0.06384734242923076,0.0,0.10410384613490609,0.012423209798774374,medium,0,low
2273260119391031,0.75,-1243.58,0.0,1243.58,0.0,0.12538805683757662,0.0,0.20413027384690638,0.036525207352735685,medium,0,low
2273344110220132,0.5,-199.24,0.0,199.24,0.0,0.019919409406275564,0.0,0.03270470396858878,0.003909735124974539,medium,0,low
2273428364408921,1.0,29576.38,0.46349558574123095,4024.9700000000003,33601.35,0.23729233783415304,0.75,1.966195446418164e-05,0.32600011981235477,high,2,high
2273714785969694,1.0,26768.359999999997,0.45110079092105054,1692.0400000000002,28460.399999999998,0.2766267998152788,0.5,9.758612113731125e-06,0.25522552442447394,high,2,high
2274308952312025,0.75,-36.47,0.0,36.47,0.0,0.003481150082307436,0.0,0.005986451283549652,0.001085865282625614,low,0,low
2274494812604221,0.5,567.4800000000004,0.03919417983547575,3832.49,4399.97,0.08293822397721651,0.45,0.00014294412532472599,0.05898351189114614,high,1,medium
2274612536064006,0.5,-1083.18,0.0,1083.18,0.0,0.10918914551752695,0.0,0.1778010502142943,0.021210700256267798,medium,0,low
2275012904312864,0.5,-410.02,0.0,410.02,0.0,0.041206233147173775,0.0,0.06730366754266598,0.008035238474041207,medium,0,low
2275039303803540,0.75,-74.28,0.0,74.28,0.0,0.007299609165917653,0.0,0.012192859921636089,0.002195922794924296,low,0,low
2275152198362306,1.0,7159.0,0.1134710180532881,0.0,7159.0,0.7227905755461074,0.0,0.0,-0.032564201235959905,low,1,medium
2275443644937472,0.5,-6.13,0.0,6.13,0.0,0.00041709166927559357,0.0,0.001006222823366037,0.00013007884004112588,low,0,low
2275456515414231,0.5,-5.25,0.0,5.25,0.0,0.00032821983659701674,0.0,0.0008617732174015814,0.00011285499078038636,low,0,low
2275744431351821,0.5,-727.8999999999999,0.026806042066221808,4405.71,3677.81,0.06259497982904602,0.6,0.00019658131591146366,0.07659079556752324,high,1,medium
2275965765786809,0.5,-128.19,0.0,128.19,0.0,0.012744018824670014,0.0,0.021042039759754043,0.0025191050227296053,low,0,low
2276022247032136,0.75,480.6,0.0,0.0,480.6,0.04833415809087146,0.0,0.0,-0.0036250618568153597,low,0,low
2276121999752543,0.75,4048.0,0.06416129083387488,0.0,4048.0,0.40860844888354764,0.0,0.0,-0.013803294822373918,low,0,low
2276512694486959,0.5,-2080.61,0.0,2080.61,0.0,0.04182247851422455,0.2,0.3415264712110294,0.07413784675594318,high,0,low
2276913303033465,0.5,4321.0,0.06848837393606061,0.0,4321.0,0.436178915157697,0.0,0.0,-0.009823480319074245,low,0,low
2276939632299196,0.75,-649.49,0.0,649.49,0.0,0.0653904806148315,0.0,0.10661201656574346,0.019083417681179916,medium,0,low
2276972521752504,0.75,916.8900000000002,0.030806771171799467,4326.75,5243.639999999999,0.06423272301275514,0.7,0.00013541906433969385,0.13454979249611715,high,1,medium
2277043315410060,0.75,13949.25,0.2508757191992519,3643.8,17593.05,0.17852508104505196,0.55,3.399557560996752e-05,0.15559814421593698,high,1,medium
2277164004895245,0.5,-50.67,0.0,50.67,0.0,0.004915218291439018,0.0,0.008317342652521549,0.0010018404833062814,low,0,low
2277408747407390,0.5,2327.2,0.036886402180976684,0.0,2327.2,0.2348236197093487,0.0,0.0,-0.005286060603796516,low,0,low
2277446544821876,0.75,-342.64,0.0,342.64,0.0,0.03440147850412548,0.0,0.056243423849614824,0.010074659478353926,medium,0,low
2277569245937525,1.0,24587.0,0.4219302277662424,2393.7,26980.7,0.2694836344539937,0.5,1.4562438354561409e-05,0.24573158500429182,high,2,high
2277608495880397,1.0,22718.33,0.39853861882043395,2429.9700000000003,25148.300000000003,0.30925905353742433,0.4,1.586020146798989e-05,0.20856736929384984,high,2,high
2277662702895177,1.0,13195.740000000002,0.31210473760124263,7131.52,20327.260000000002,0.17311563942273703,0.75,5.758582420413492e-05,0.2794423699654225,high,2,high
2278122362316658,1.0,238.06000000000017,0.0192208080391815,3065.92,3303.9800000000005,0.10701481533847042,0.25000000000000006,0.0001522739705475262,0.05857148347103076,high,1,medium
2278365998016651,0.5,31.19,0.0,0.0,31.19,0.002947919086235975,0.0,0.0,-0.00014739595431179878,low,0,low
2278683390198178,0.75,-2292.62,0.0,2305.84,13.22,0.03325566666137668,0.30000000000000004,0.026617254780165595,0.059744707325934024,high,1,medium
2278702070160165,1.0,27923.46,0.4568306097541646,1730.0300000000002,29653.489999999998,0.2879293138415125,0.5,9.57628062266943e-06,0.2561006549139932,high,2,high
2278704253776965,0.75,-49.0,0.0,49.0,0.0,0.004746563790787627,0.0,0.008043216695748093,0.0014537314722342489,low,0,low
2278920790426613,0.75,-9.84,0.0,9.84,0.0,0.0007917672365909572,0.0,0.001615209230329821,0.00030403953407988793,low,0,low
2278932010898109,0.75,1438.69,0.022803410946093738,0.0,1438.69,0.14509235601248247,0.0,0.0,-0.00489603132758658,low,0,low
2279051518644920,0.5,-1106.59,0.022989808372034046,2772.0099999999998,1665.42,0.05581542431250569,0.35000000000000003,0.00027305115172695355,0.04502340292223972,medium,1,medium
2279180339740144,1.0,34295.93,0.6200313832400818,4822.469999999999,39118.4,0.36959968962185713,0.55,2.023536483163805e-05,0.3175570857812924,high,2,high
2279401399049022,1.0,2734.9900000000002,0.07509787449873992,4051.8700000000003,6786.860000000001,0.0779845282218564,0.65,9.798425975317406e-05,0.1810151985302993,high,1,medium
2279868569771439,0.5,-49.85,0.0,49.85,0.0,0.004832405901897616,0.0,0.008182741883327398,0.000985790987404229,low,0,low
2279910229014766,1.0,11328.68,0.20797895103897546,1792.92,13121.6,0.2508360348350654,0.25000000000000006,2.2427182141512946e-05,0.11021575753477734,high,1,medium
2279992012376313,0.75,-1043.24,0.0,1043.24,0.0,0.105155576202547,0.0,0.17124500787086205,0.03064345855575294,medium,0,low
2279994426184556,0.75,-793.89,0.0,793.89,0.0,0.07997354043163434,0.0,0.13031488372627456,0.023322833306039195,medium,0,low
2280229612018368,0.5,-1534.2,0.04179201470891252,4235.24,2701.04,0.05368262656661853,0.6,0.0002572882429760564,0.07966806448217517,high,1,medium
2280321985965513,0.75,-1050.08,0.0,1050.08,0.0,0.10584635272018501,0.0,0.17236777526267666,0.03084427298008837,medium,0,low
2280671566368564,0.75,91.97,0.0,0.0,91.97,0.009086134984194954,0.0,0.0,-0.0006814601238146216,low,0,low
2280723688767676,1.0,14484.460000000001,0.21790112694362113,1349.86,15834.32,0.21672835516416042,0.35000000000000003,1.3992508311338483e-05,0.14209675666634475,high,1,medium
2280836816821403,0.5,23.36,0.0,0.0,23.36,0.0021571617568345467,0.0,0.0,-0.00010785808784172734,low,0,low
2280882100996881,0.5,3035.1299999999997,0.03282243109159785,3037.9200000000005,6073.05,0.10203395307971197,0.4,8.209782654966974e-05,0.05065454246102648,high,1,medium
2281119035940943,0.5,1200.86,0.01903377660839105,0.0,1200.86,0.12107373332390753,0.0,0.0,-0.0027227757597269426,low,0,low
2281240568299620,1.0,16244.920000000002,0.26459241413196816,968.6300000000001,17213.55,0.20382373304337775,0.4,9.236255339058488e-06,0.1722277425184528,high,2,high
2281293110059125,0.75,-340.42,0.0,340.42,0.0,0.03417727910804998,0.0,0.05587901688911359,0.01000948286694681,medium,0,low
2281570453304345,0.5,1391.24,0.0,0.0,1391.24,0.140300346398166,0.0,0.0,-0.0070150173199083,low,0,low
2281931784498836,0.5,-215.0,0.0,215.0,0.0,0.02151102313697371,0.0,0.035291665093588574,0.0042181986071896,medium,0,low
2281971284781893,0.75,7761.870000000001,0.1413387012410645,1155.33,8917.2,0.16933669295791717,0.25000000000000006,2.126486022185918e-05,0.07128094169748557,high,1,medium
2282156023247468,0.75,1536.58,0.024354979315591763,0.0,1536.58,0.15497833749078457,0.0,0.0,-0.005230193241466006,low,0,low
2282932276973053,0.75,-1246.82,0.0,1246.82,0.0,0.1257152667669841,0.0,0.20466211103250279,0.03662032997478931,medium,0,low
2283195205852777,0.5,-884.06,0.016321503859504524,1947.66,1063.6,0.06061988103293309,0.2,0.0003003034852534579,0.024870314646554658,medium,0,low
2283478277253201,0.75,-1079.17,0.0,1079.17,0.0,0.10878417273452572,0.0,0.17714281962347897,0.031698321460193336,medium,0,low
2283597598096286,1.0,8950.5,0.14186651027880365,0.0,8950.5,0.9037154485502783,0.0,0.0,-0.04071826625744657,low,1,medium
2283682223943126,1.0,4920.72,0.12364362587373794,2880.0800000000004,7800.8,0.10766499358708938,0.45,6.059592616536469e-05,0.14502694847494896,high,1,medium
2283687320922543,0.75,-197.75,0.0,197.75,0.0,0.0197689332350357,0.0,0.03246012452212623,0.005820858024850724,medium,0,low
2283728177408986,0.75,1442.26,0.022859995878968475,0.0,1442.26,0.1454528928791444,0.0,0.0,-0.004908218047706605,low,0,low
2284235733221415,1.0,6826.349999999999,0.10120143919100981,412.74,7239.09,0.19298897181349034,0.15000000000000002,9.357638944118063e-06,0.05362441382718763,high,1,medium
2284492683158937,0.5,-223.6,0.0,223.6,0.0,0.022379543319968893,0.0,0.036703331697332114,0.004386522588601373,medium,0,low
2284594806209529,1.0,6374.4,0.10103501291784882,0.0,6374.4,0.6435532574556398,0.0,0.0,-0.028993071224316908,low,1,medium
2284629148652810,1.0,-1159.4199999999998,0.029362983626824744,3373.01,2213.59,0.05621749361233703,0.45,0.0002500103473976551,0.11723029801237425,high,1,medium
2284710578703719,0.75,-54.41,0.0,54.41,0.0,0.005292923580322969,0.0,0.008931253477870485,0.001612562763996636,low,0,low
2284952224986799,0.75,-564.6,0.0,564.6,0.0,0.05681737848291743,0.0,0.09267755400855865,0.016591146265706888,medium,0,low
2285611002255798,0.5,4491.56,0.09462205385871203,3326.0099999999998,7817.57,0.11233783415304134,0.45,6.982804951629709e-05,0.06720244192504998,high,1,medium
2285628497565788,0.5,-598.6,0.0,598.6,0.0,0.06025106292731699,0.0,0.09825856151173079,0.011726231080393768,medium,0,low
2285694146735925,0.5,-879.22,0.0,879.22,0.0,0.0885910784798877,0.0,0.1443215710864416,0.017218681738971855,medium,0,low
2285779082723181,1.0,28036.72,0.4932240731641597,3081.2799999999997,31118.0,0.3835546713257052,0.4,1.625321280868154e-05,0.234277834438728,high,2,high
2286420873753009,1.0,-283.47999999999973,0.044741405271750335,3106.26,2822.78,0.04969618625381661,0.55,0.00018056793674981668,0.1482440436007559,high,1,medium
2286856624628737,0.75,-123.5,0.03931876178852768,5287.82,5164.32,0.0809956441926064,0.6,0.00016804017321530185,0.11678431069401649,high,1,medium
2287059640165821,1.0,649.3999999999999,0.019020145504113108,1865.7000000000003,2515.1,0.07353470882692548,0.25000000000000006,0.00012171598083247738,0.061840094837996795,high,1,medium
2287113055488515,1.0,8945.279999999999,0.15170626555293146,626.02,9571.3,0.17143713159427315,0.25000000000000006,1.0735087692170075e-05,0.09845670031040635,high,1,medium
2287207311567623,0.5,-856.3,0.0,856.3,0.0,0.08627637120148658,0.0,0.14055931544018554,0.016770078755953502,medium,0,low
2287871331509830,1.0,11437.46,0.15425813507473332,926.5500000000001,12364.01,0.1489339307495419,0.4,1.2300084013309836e-05,0.13910064422640647,high,1,medium
2287988027209937,0.75,27.0,0.0,0.0,27.0,0.002524767973823206,0.0,0.0,-0.00018935759803674046,low,0,low
2288008514036963,0.75,-3874.05,0.0,3874.05,0.0,0.0487034054070431,0.35000000000000003,0.6359147681665899,0.2050530674319545,high,1,medium
2288078361340743,1.0,3392.6200000000003,0.11707216560206686,4990.29,8382.91,0.11234544212053578,0.55,9.77041174632506e-05,0.1672700249839088,high,1,medium
2288084994766270,0.75,2008.0,0.0318270434768826,0.0,2008.0,0.202587382219574,0.0,0.0,-0.006839454753786368,low,0,low
2288268687640195,0.75,-69.14,0.0,69.14,0.0,0.0067805168704996015,0.0,0.011349142904980064,0.0020450183883330445,low,0,low
2288771753556096,0.75,5411.82,0.13248165348464916,3192.77,8604.59,0.14872600208040881,0.35000000000000003,6.090047394604906e-05,0.0892606864903276,high,1,medium
2288842474517129,0.5,2843.5099999999993,0.117544499215419,4578.460000000001,7421.969999999999,0.10079235634911819,0.55,0.00010124542512266,0.08429585635901082,high,1,medium
2288994417154542,1.0,10810.85,0.23657098476803348,4114.650000000001,14925.5,0.13714647838149385,0.65,4.5248960145748035e-05,0.23159877151870606,high,1,medium
2289136517773925,0.75,-3242.96,0.0,3242.96,0.0,0.040736626304042664,0.35000000000000003,0.5323230615437395,0.18234244187453819,high,1,medium
2289266108573275,0.75,-124.68,0.0,124.68,0.0,0.012389541401145237,0.0,0.02046588280869127,0.003675608026869643,medium,0,low
